"Version","Task","Concept","Att 1 - Brand","Att 2 - Verified Buyer Ratings","Att 3 - Mattress Type","Att 4 - Firmness","Att 5 - Trial Period","Att 6 - Warranty","Att 7 - Price (Queen)"
97,1,2,9,3,3,1,4,2,5
97,1,3,14,5,1,2,3,4,4
97,1,4,4,4,2,3,1,1,1
97,2,1,6,3,3,1,4,1,5
97,2,2,15,4,2,3,2,4,4
97,2,3,11,2,1,5,1,2,3
97,2,4,7,5,4,2,3,3,6
97,3,1,5,2,5,5,4,2,2
97,3,2,12,1,2,2,3,1,3
97,3,3,8,5,4,4,2,3,7
97,3,4,10,4,1,3,1,4,1
97,4,1,3,2,3,1,4,3,1
97,4,2,2,5,4,3,1,4,2
97,4,3,16,4,2,4,2,1,6
97,4,4,13,3,5,2,3,2,4
97,5,1,15,4,2,3,3,3,3
97,5,2,6,1,1,5,4,4,7
97,5,3,3,2,5,2,1,2,5
97,5,4,8,5,3,4,2,1,2
97,6,1,16,1,4,1,3,2,1
97,6,2,5,3,1,5,2,3,3
97,6,3,10,2,5,3,1,4,5
97,6,4,1,4,2,4,4,1,4
97,7,1,13,5,4,1,4,4,4
97,7,2,2,1,1,5,1,3,7
97,7,3,12,2,5,3,3,2,1
97,7,4,14,3,3,2,2,1,6
97,8,1,11,3,4,2,3,4,2
97,8,2,7,4,2,4,4,2,6
97,8,3,4,5,1,1,1,1,7
97,8,4,9,1,3,5,2,3,5
97,9,1,8,3,4,3,1,1,7
97,9,2,13,4,5,5,4,2,6
97,9,3,3,1,1,4,2,3,3
97,9,4,11,5,2,2,3,4,5
97,10,1,16,5,2,2,4,4,1
97,10,2,14,3,5,5,1,1,3
97,10,3,9,2,3,1,2,2,4
97,10,4,1,4,1,4,3,3,2
97,11,1,4,2,4,1,3,4,4
97,11,2,7,3,5,4,2,3,3
97,11,3,10,4,2,2,1,2,7
97,11,4,6,1,3,3,4,1,6
97,12,1,12,1,4,3,2,1,1
97,12,2,15,5,1,1,4,4,5
97,12,3,5,2,3,5,3,3,2
97,12,4,2,4,2,4,1,2,7
98,1,1,4,5,5,3,4,3,4
98,1,2,10,3,4,2,2,1,1
98,1,3,5,1,3,5,3,4,2
98,1,4,3,2,1,1,1,2,5
98,2,1,9,3,3,3,4,1,3
98,2,2,16,4,4,2,1,2,6
98,2,3,8,1,2,5,3,4,5
98,2,4,6,2,1,4,2,3,7
98,3,1,15,1,2,3,4,4,1
98,3,2,11,3,3,2,1,2,4
98,3,3,12,2,1,4,3,3,6
98,3,4,2,5,5,1,2,1,3
98,4,1,14,4,4,1,4,3,2
98,4,2,1,2,3,3,3,1,1
98,4,3,13,5,5,5,2,2,3
98,4,4,7,3,1,4,1,4,5
98,5,1,9,3,1,3,4,3,7
98,5,2,15,5,2,2,1,2,4
98,5,3,10,4,5,5,3,4,2
98,5,4,3,1,4,1,2,1,6
98,6,1,5,2,5,4,2,4,1
98,6,2,16,4,2,5,3,2,5
98,6,3,4,5,4,1,1,1,3
98,6,4,7,1,3,2,4,3,4
98,7,1,11,3,2,2,4,1,7
98,7,2,6,1,1,4,3,2,1
98,7,3,2,2,5,5,1,3,6
98,7,4,14,5,4,3,2,4,2
98,8,1,13,1,5,5,2,4,5
98,8,2,8,5,1,3,3,1,3
98,8,3,1,4,3,1,1,3,2
98,8,4,12,3,4,4,4,2,7
98,9,1,10,1,4,3,4,1,7
98,9,2,16,4,3,1,1,3,6
98,9,3,5,3,1,5,3,2,1
98,9,4,14,2,2,2,2,4,4
98,10,1,6,1,4,3,1,2,4
98,10,2,15,4,3,2,4,3,2
98,10,3,13,2,5,1,2,1,6
98,10,4,8,5,2,4,3,4,3
98,11,1,7,3,2,2,2,1,4
98,11,2,3,2,5,1,1,4,6
98,11,3,1,5,1,4,4,2,2
98,11,4,2,4,3,5,3,3,5
98,12,1,11,4,5,5,2,2,5
98,12,2,9,1,1,4,3,3,3
98,12,3,4,3,3,3,1,4,7
98,12,4,12,2,2,2,4,1,1
99,1,1,12,1,3,5,3,2,7
99,1,2,5,5,4,1,1,4,1
99,1,3,1,4,5,3,2,3,3
99,1,4,6,3,1,4,4,1,2
99,2,1,15,4,3,3,4,3,4
99,2,2,2,2,2,2,3,2,5
99,2,3,8,5,4,1,1,4,6
99,2,4,9,3,5,5,2,1,7
99,3,1,3,5,2,1,3,3,6
99,3,2,7,1,4,4,4,2,4
99,3,3,11,2,1,2,1,4,1
99,3,4,4,4,3,3,2,1,3
99,4,1,16,2,1,5,1,1,6
99,4,2,10,3,5,4,3,4,5
99,4,3,14,1,4,1,2,3,2
99,4,4,13,5,2,2,4,2,1
99,5,1,14,4,3,2,1,4,4
99,5,2,8,5,4,5,3,2,7
99,5,3,13,2,5,1,2,1,3
99,5,4,4,1,2,3,4,3,5
99,6,1,6,3,1,4,2,2,2
99,6,2,16,5,5,3,4,4,6
99,6,3,3,1,4,5,1,1,4
99,6,4,12,2,2,2,3,3,3
99,7,1,1,1,4,3,3,1,5
99,7,2,15,2,5,2,1,2,1
99,7,3,5,4,1,1,2,3,7
99,7,4,9,3,3,4,4,4,2
99,8,1,7,5,3,1,2,4,4
99,8,2,2,1,4,2,3,1,2
99,8,3,11,4,2,5,4,3,3
99,8,4,10,3,1,4,1,2,1
99,9,1,8,2,5,4,3,2,6
99,9,2,16,5,3,5,4,4,5
99,9,3,10,3,2,3,1,1,3
99,9,4,2,4,1,1,2,3,7
99,10,1,3,4,2,2,4,1,1
99,10,2,7,3,1,4,3,4,4
99,10,3,11,1,3,3,1,2,7
99,10,4,13,5,5,1,2,3,2
99,11,1,5,2,4,5,1,4,5
99,11,2,9,5,3,2,4,2,6
99,11,3,15,1,1,1,2,1,4
99,11,4,14,4,2,4,3,3,3
99,12,1,12,2,5,5,2,3,7
99,12,2,4,4,2,1,4,2,1
99,12,3,6,1,1,4,1,4,5
99,12,4,1,3,4,3,3,1,6
100,1,1,3,1,1,1,4,4,4
100,1,2,1,2,5,3,1,1,3
100,1,3,11,5,4,5,3,2,2
100,1,4,14,3,3,2,2,3,6
100,2,1,7,3,4,2,1,2,2
100,2,2,5,4,5,4,2,3,5
100,2,3,15,2,2,5,3,1,1
100,2,4,2,5,3,3,4,4,7
100,3,1,9,1,5,1,4,3,3
100,3,2,8,2,4,2,2,4,2
100,3,3,4,5,2,5,1,2,6
100,3,4,10,4,3,4,3,1,1
100,4,1,6,3,1,3,1,3,7
100,4,2,12,1,3,4,3,1,1
100,4,3,13,4,5,1,4,4,5
100,4,4,16,5,4,5,2,2,4
100,5,1,14,3,2,2,2,2,4
100,5,2,1,5,5,5,1,4,5
100,5,3,11,4,3,4,3,1,6
100,5,4,8,2,1,3,4,3,3
100,6,1,2,5,5,4,1,2,5
100,6,2,10,2,1,3,3,3,2
100,6,3,3,3,4,2,4,4,7
100,6,4,6,1,2,1,2,1,4
100,7,1,15,2,2,5,2,4,1
100,7,2,13,4,4,2,3,2,7
100,7,3,7,1,3,1,1,3,2
100,7,4,12,3,1,3,4,1,6
100,8,1,9,1,3,1,3,3,3
100,8,2,4,5,2,4,1,4,7
100,8,3,5,2,4,3,4,1,6
100,8,4,16,4,1,2,2,2,4
100,9,1,2,4,3,1,2,2,2
100,9,2,15,1,1,4,1,4,3
100,9,3,8,5,4,3,4,1,1
100,9,4,14,3,5,5,3,3,5
100,10,1,1,1,4,4,3,3,6
100,10,2,16,2,5,2,1,2,3
100,10,3,13,5,1,1,2,4,7
100,10,4,6,3,2,5,4,1,1
100,11,1,7,5,4,1,2,2,3
100,11,2,3,2,5,3,4,1,4
100,11,3,5,4,3,5,1,3,2
100,11,4,12,3,2,2,3,4,5
100,12,1,9,4,3,4,1,1,2
100,12,2,4,1,2,5,4,3,5
100,12,3,11,3,5,3,2,2,1
100,12,4,10,2,1,2,3,4,7
101,1,1,13,5,4,4,2,3,1
101,1,2,9,3,3,1,3,2,4
101,1,3,12,4,1,3,1,1,6
101,1,4,11,2,2,5,4,4,7
101,2,1,5,2,3,4,4,4,5
101,2,2,8,1,5,2,1,1,3
101,2,3,7,4,1,5,2,2,4
101,2,4,16,3,4,1,3,3,6
101,3,1,2,1,5,3,4,1,4
101,3,2,4,5,2,2,3,2,2
101,3,3,14,3,1,4,1,3,6
101,3,4,15,2,3,5,2,4,1
101,4,1,6,3,1,5,4,3,3
101,4,2,1,1,2,3,1,4,5
101,4,3,3,5,5,2,2,2,7
101,4,4,10,4,4,1,3,1,2
101,5,1,13,5,4,2,4,3,1
101,5,2,9,2,2,3,2,4,3
101,5,3,8,4,3,1,3,2,6
101,5,4,2,1,5,4,1,1,2
101,6,1,11,2,5,5,4,4,7
101,6,2,5,3,2,2,2,1,5
101,6,3,15,1,4,4,1,2,4
101,6,4,1,5,3,1,3,3,3
101,7,1,12,1,4,2,3,1,4
101,7,2,4,5,5,5,2,2,7
101,7,3,10,4,1,3,4,3,2
101,7,4,3,3,2,1,1,4,5
101,8,1,16,3,5,1,1,4,7
101,8,2,7,4,1,3,3,1,1
101,8,3,6,2,3,4,4,2,6
101,8,4,14,1,2,2,2,3,2
101,9,1,12,5,4,5,1,4,6
101,9,2,2,2,1,3,4,2,4
101,9,3,7,4,3,4,2,1,5
101,9,4,14,3,2,1,3,3,3
101,10,1,16,4,1,5,2,2,6
101,10,2,15,2,4,2,1,4,3
101,10,3,6,1,5,4,3,3,1
101,10,4,3,5,3,3,4,1,2
101,11,1,9,5,1,4,2,1,7
101,11,2,5,4,4,3,4,2,5
101,11,3,1,1,5,1,1,4,1
101,11,4,11,2,2,5,3,3,4
101,12,1,13,5,2,5,2,3,7
101,12,2,4,1,5,4,3,1,5
101,12,3,8,3,3,2,4,2,6
101,12,4,10,4,1,3,1,4,3
102,1,1,10,5,2,4,3,1,3
102,1,2,7,3,4,1,2,4,2
102,1,3,6,4,1,5,4,2,1
102,1,4,12,2,3,2,1,3,4
102,2,1,2,4,2,4,2,1,1
102,2,2,8,3,3,3,1,2,7
102,2,3,4,2,4,2,4,3,6
102,2,4,1,1,5,1,3,4,4
102,3,1,9,5,3,2,1,2,3
102,3,2,11,3,4,3,3,1,5
102,3,3,15,2,5,5,2,3,1
102,3,4,16,1,1,1,4,4,2
102,4,1,3,5,4,4,4,3,2
102,4,2,13,2,5,5,1,1,6
102,4,3,14,4,2,1,3,2,5
102,4,4,5,1,3,2,2,4,4
102,5,1,2,4,5,1,3,1,3
102,5,2,14,2,4,4,4,2,6
102,5,3,7,3,1,3,1,3,7
102,5,4,4,5,3,2,2,4,4
102,6,1,15,4,3,2,2,4,7
102,6,2,3,5,4,1,1,2,5
102,6,3,13,1,1,3,4,3,1
102,6,4,6,3,2,5,3,1,2
102,7,1,12,3,1,3,4,4,3
102,7,2,10,5,4,2,1,2,5
102,7,3,1,2,5,5,2,1,7
102,7,4,8,1,2,4,3,3,1
102,8,1,16,4,3,5,4,4,4
102,8,2,11,3,2,4,2,3,6
102,8,3,5,2,5,1,1,1,2
102,8,4,9,1,1,3,3,2,3
102,9,1,2,5,5,2,3,4,4
102,9,2,14,3,3,5,1,1,7
102,9,3,9,1,1,1,4,2,5
102,9,4,1,4,2,4,2,3,6
102,10,1,4,4,3,4,2,2,1
102,10,2,8,5,1,2,1,1,6
102,10,3,13,2,4,3,4,3,2
102,10,4,12,1,2,5,3,4,5
102,11,1,5,2,4,1,2,4,4
102,11,2,16,3,5,3,3,1,3
102,11,3,15,5,3,2,1,3,7
102,11,4,6,4,2,5,4,2,2
102,12,1,11,3,5,1,3,1,3
102,12,2,10,4,3,2,4,4,4
102,12,3,7,2,4,4,1,3,2
102,12,4,3,1,1,3,2,2,1
103,1,1,13,1,4,1,4,4,1
103,1,2,14,3,2,3,2,1,6
103,1,3,11,2,5,5,1,3,7
103,1,4,16,5,1,4,3,2,5
103,2,1,12,2,1,4,4,2,4
103,2,2,7,1,4,2,2,3,5
103,2,3,2,5,2,5,3,4,7
103,2,4,15,4,5,3,1,1,2
103,3,1,8,4,1,5,3,4,3
103,3,2,5,5,2,2,4,2,6
103,3,3,9,3,3,1,1,1,1
103,3,4,4,1,4,4,2,3,4
103,4,1,3,4,2,2,4,1,6
103,4,2,10,3,3,3,3,2,7
103,4,3,1,1,1,5,2,4,5
103,4,4,6,2,5,1,1,3,3
103,5,1,9,4,1,5,3,1,4
103,5,2,12,5,4,3,4,4,7
103,5,3,2,2,5,1,1,3,1
103,5,4,1,3,3,4,2,2,2
103,6,1,6,1,3,4,1,4,1
103,6,2,3,5,4,2,2,3,5
103,6,3,14,3,2,3,4,1,6
103,6,4,16,2,5,1,3,2,2
103,7,1,4,3,2,5,4,1,3
103,7,2,13,1,5,4,2,2,1
103,7,3,15,5,4,3,3,3,6
103,7,4,5,4,3,1,1,4,4
103,8,1,10,2,1,2,1,3,3
103,8,2,11,5,3,1,2,4,7
103,8,3,8,1,5,4,4,1,2
103,8,4,7,4,2,5,3,2,5
103,9,1,3,1,3,1,1,2,1
103,9,2,2,5,5,5,2,4,4
103,9,3,5,3,4,2,3,1,2
103,9,4,14,2,1,3,4,3,3
103,10,1,10,4,1,2,2,4,6
103,10,2,11,5,5,1,1,1,3
103,10,3,1,3,4,3,3,2,7
103,10,4,8,2,2,4,4,3,5
103,11,1,7,2,2,2,2,2,2
103,11,2,16,4,1,4,3,1,1
103,11,3,4,3,3,3,1,4,7
103,11,4,6,1,4,5,4,3,6
103,12,1,13,5,3,4,3,2,5
103,12,2,15,1,2,3,4,1,6
103,12,3,9,2,1,2,1,4,4
103,12,4,12,4,4,5,2,3,2
104,1,1,3,1,2,4,3,1,4
104,1,2,10,5,4,5,1,2,5
104,1,3,6,4,1,2,2,4,3
104,1,4,9,3,5,1,4,3,7
104,2,1,5,5,4,4,1,4,2
104,2,2,7,1,1,2,4,3,5
104,2,3,12,3,3,1,2,1,3
104,2,4,15,2,5,3,3,2,1
104,3,1,13,5,4,2,1,3,7
104,3,2,16,3,3,5,3,1,4
104,3,3,1,4,2,3,2,4,6
104,3,4,14,2,5,1,4,2,1
104,4,1,4,2,1,3,2,1,1
104,4,2,11,1,2,5,1,4,6
104,4,3,8,4,5,4,3,2,4
104,4,4,2,3,3,1,4,3,7
104,5,1,3,5,2,4,1,4,3
104,5,2,1,3,3,1,3,2,2
104,5,3,4,1,5,3,2,3,5
104,5,4,10,2,4,2,4,1,4
104,6,1,6,3,3,4,3,2,2
104,6,2,14,4,1,5,1,4,1
104,6,3,2,1,4,3,2,1,7
104,6,4,13,5,5,1,4,3,5
104,7,1,7,1,4,1,3,3,5
104,7,2,12,4,2,2,1,2,6
104,7,3,5,2,1,5,4,1,3
104,7,4,16,5,5,4,2,4,2
104,8,1,8,3,3,5,4,4,3
104,8,2,15,5,5,4,2,3,6
104,8,3,9,2,1,2,3,2,7
104,8,4,11,4,2,3,1,1,1
104,9,1,8,1,2,5,1,3,2
104,9,2,7,2,4,1,2,1,4
104,9,3,4,4,1,2,3,2,5
104,9,4,13,3,3,3,4,4,6
104,10,1,3,3,5,5,2,2,7
104,10,2,9,2,4,2,3,1,1
104,10,3,1,1,2,1,1,3,4
104,10,4,14,4,3,4,4,4,3
104,11,1,11,3,4,1,2,1,6
104,11,2,16,4,3,5,3,3,3
104,11,3,2,5,1,3,1,2,1
104,11,4,6,2,2,2,4,4,4
104,12,1,5,5,1,3,4,3,7
104,12,2,10,4,4,5,3,4,5
104,12,3,15,3,3,1,2,2,4
104,12,4,12,1,5,4,1,1,2
105,1,1,5,5,2,3,3,4,3
105,1,2,14,2,1,4,4,2,6
105,1,3,13,1,5,2,2,3,7
105,1,4,7,4,4,5,1,1,1
105,2,1,2,3,1,1,2,2,5
105,2,2,3,1,3,2,4,4,6
105,2,3,1,2,2,4,3,3,2
105,2,4,9,5,5,3,1,1,7
105,3,1,11,2,1,3,2,4,4
105,3,2,4,5,5,5,4,2,1
105,3,3,8,4,3,1,3,3,5
105,3,4,16,1,4,4,1,1,3
105,4,1,10,3,2,2,2,1,2
105,4,2,12,5,4,1,3,2,3
105,4,3,15,2,5,4,1,4,4
105,4,4,6,1,1,5,4,3,1
105,5,1,14,4,2,3,1,3,5
105,5,2,13,2,5,4,3,4,2
105,5,3,4,1,1,5,2,2,6
105,5,4,12,3,3,2,4,1,7
105,6,1,5,4,2,2,1,4,4
105,6,2,2,3,4,3,3,1,5
105,6,3,9,1,1,4,2,3,3
105,6,4,16,5,3,1,4,2,1
105,7,1,10,3,2,3,2,4,2
105,7,2,7,4,4,2,3,2,4
105,7,3,6,5,3,1,4,1,6
105,7,4,3,2,5,5,1,3,7
105,8,1,15,2,4,5,2,4,6
105,8,2,8,3,2,3,1,1,2
105,8,3,11,4,5,2,3,3,5
105,8,4,1,1,1,1,4,2,3
105,9,1,14,5,3,4,4,1,7
105,9,2,16,4,2,5,3,3,4
105,9,3,2,3,4,1,2,2,1
105,9,4,13,1,5,2,1,4,3
105,10,1,1,5,3,3,1,2,5
105,10,2,5,2,1,4,2,3,2
105,10,3,9,1,4,1,3,4,1
105,10,4,7,4,2,2,4,1,7
105,11,1,6,5,1,4,1,2,3
105,11,2,3,2,5,5,3,3,6
105,11,3,8,3,3,3,2,4,4
105,11,4,12,1,2,1,4,1,7
105,12,1,10,5,5,3,3,3,2
105,12,2,4,2,3,5,1,1,6
105,12,3,15,4,4,4,4,4,1
105,12,4,11,3,1,2,2,2,5
106,1,1,11,4,5,1,3,3,5
106,1,2,6,5,4,2,2,2,7
106,1,3,15,2,1,3,1,4,3
106,1,4,4,1,3,5,4,1,1
106,2,1,16,3,2,4,2,4,2
106,2,2,5,2,4,2,4,3,4
106,2,3,12,1,3,3,1,2,6
106,2,4,8,5,5,1,3,1,1
106,3,1,9,4,2,4,2,4,5
106,3,2,7,2,3,3,4,2,4
106,3,3,3,1,5,2,3,1,7
106,3,4,14,3,1,5,1,3,3
106,4,1,1,5,1,1,2,2,6
106,4,2,13,3,4,5,3,4,3
106,4,3,2,1,5,2,4,3,4
106,4,4,10,4,2,4,1,1,2
106,5,1,15,4,4,1,1,4,5
106,5,2,4,5,1,3,2,3,6
106,5,3,11,3,3,5,4,2,2
106,5,4,13,2,2,4,3,1,1
106,6,1,12,3,5,4,3,2,4
106,6,2,8,5,1,1,1,4,1
106,6,3,14,1,3,2,2,3,6
106,6,4,9,2,4,5,4,1,7
106,7,1,10,2,5,2,3,2,3
106,7,2,6,4,2,3,4,1,2
106,7,3,16,3,3,5,2,3,7
106,7,4,1,1,1,4,1,4,5
106,8,1,3,1,1,2,2,1,1
106,8,2,7,2,3,4,4,2,6
106,8,3,2,5,4,1,1,4,7
106,8,4,5,4,2,3,3,3,3
106,9,1,13,2,3,2,3,1,1
106,9,2,16,3,4,3,1,2,4
106,9,3,2,4,5,1,2,3,2
106,9,4,14,5,2,5,4,4,5
106,10,1,6,3,5,1,3,4,2
106,10,2,10,1,1,3,4,1,7
106,10,3,5,4,2,4,1,2,6
106,10,4,15,5,4,5,2,3,4
106,11,1,7,3,1,3,3,3,4
106,11,2,4,1,2,4,4,4,5
106,11,3,12,5,5,1,1,2,3
106,11,4,9,2,3,2,2,1,1
106,12,1,8,4,4,5,2,3,7
106,12,2,3,2,5,1,1,1,2
106,12,3,1,3,3,4,3,4,6
106,12,4,11,5,2,2,4,2,3
107,1,1,10,4,4,3,1,2,5
107,1,2,5,3,5,1,4,3,1
107,1,3,16,2,3,2,3,4,6
107,1,4,1,1,1,5,2,1,7
107,2,1,15,5,2,3,2,4,4
107,2,2,3,1,4,4,4,3,3
107,2,3,11,4,1,5,3,1,2
107,2,4,2,3,5,1,1,2,5
107,3,1,7,5,2,4,1,4,3
107,3,2,14,4,3,5,4,3,1
107,3,3,9,1,1,3,2,2,6
107,3,4,13,2,4,2,3,1,7
107,4,1,6,5,4,2,4,2,2
107,4,2,8,4,5,3,2,1,4
107,4,3,12,2,3,5,1,4,5
107,4,4,4,1,1,1,3,3,7
107,5,1,13,5,1,5,1,2,6
107,5,2,2,2,4,1,2,3,4
107,5,3,5,3,2,4,3,1,1
107,5,4,10,1,3,2,4,4,2
107,6,1,9,2,4,5,2,4,2
107,6,2,14,3,5,4,3,3,5
107,6,3,3,5,1,1,4,1,1
107,6,4,7,4,2,3,1,2,3
107,7,1,6,4,2,4,4,1,5
107,7,2,1,5,1,5,1,3,3
107,7,3,11,1,3,2,2,4,4
107,7,4,4,3,5,3,3,2,6
107,8,1,15,4,4,3,2,3,7
107,8,2,8,2,5,2,1,1,2
107,8,3,12,1,2,4,4,2,5
107,8,4,16,3,3,1,3,4,1
107,9,1,2,2,5,5,4,3,6
107,9,2,13,5,1,1,1,2,7
107,9,3,5,4,2,2,2,4,4
107,9,4,6,1,3,4,3,1,3
107,10,1,7,5,1,2,2,1,7
107,10,2,16,3,4,3,4,2,4
107,10,3,3,4,3,5,1,3,2
107,10,4,11,1,2,4,3,4,3
107,11,1,14,5,2,4,1,1,7
107,11,2,4,4,1,2,2,3,1
107,11,3,10,2,5,1,4,4,6
107,11,4,9,3,4,3,3,2,5
107,12,1,15,2,3,5,4,2,1
107,12,2,12,3,4,1,1,4,5
107,12,3,8,5,2,2,2,3,3
107,12,4,1,1,5,3,3,1,2
108,1,1,10,4,3,3,1,4,4
108,1,2,9,3,4,5,4,1,1
108,1,3,7,1,1,4,2,2,2
108,1,4,5,2,5,1,3,3,6
108,2,1,15,2,3,5,3,4,6
108,2,2,8,4,4,4,4,2,5
108,2,3,2,5,5,3,1,3,3
108,2,4,12,1,2,1,2,1,4
108,3,1,16,5,5,5,1,2,5
108,3,2,4,3,1,2,4,3,7
108,3,3,14,2,2,4,2,1,1
108,3,4,6,1,3,1,3,4,4
108,4,1,11,1,2,5,1,2,2
108,4,2,13,3,4,3,2,4,6
108,4,3,3,2,5,4,3,3,7
108,4,4,1,4,1,2,4,1,3
108,5,1,7,3,1,1,4,1,3
108,5,2,11,2,2,4,2,3,4
108,5,3,3,5,4,3,1,4,5
108,5,4,8,4,3,2,3,2,7
108,6,1,1,5,1,2,3,4,7
108,6,2,15,4,3,3,4,1,6
108,6,3,9,1,4,1,2,2,2
108,6,4,6,3,5,5,1,3,1
108,7,1,5,2,3,4,3,3,1
108,7,2,13,3,5,1,1,1,3
108,7,3,14,5,1,2,2,4,4
108,7,4,16,4,2,5,4,2,5
108,8,1,10,3,3,2,4,2,4
108,8,2,12,2,1,1,2,3,7
108,8,3,4,1,4,3,3,1,2
108,8,4,2,4,2,5,1,4,6
108,9,1,14,5,4,3,4,3,1
108,9,2,6,4,2,1,2,1,3
108,9,3,4,1,5,4,3,2,6
108,9,4,3,3,1,5,1,4,5
108,10,1,1,4,1,1,1,3,5
108,10,2,5,2,3,3,2,2,2
108,10,3,7,1,4,2,3,4,4
108,10,4,16,5,5,4,4,1,6
108,11,1,8,3,5,2,2,4,1
108,11,2,15,1,4,3,3,2,7
108,11,3,9,5,3,5,1,3,2
108,11,4,13,2,2,4,4,1,3
108,12,1,12,2,5,4,4,3,5
108,12,2,11,5,3,3,2,4,3
108,12,3,2,3,1,2,1,1,4
108,12,4,10,1,4,1,3,2,1
109,1,1,13,5,3,4,4,2,3
109,1,2,3,2,1,1,1,4,6
109,1,3,2,4,2,5,2,1,2
109,1,4,11,1,4,2,3,3,7
109,2,1,9,5,3,1,4,4,1
109,2,2,6,3,5,3,2,2,4
109,2,3,10,4,2,5,1,1,2
109,2,4,14,2,4,4,3,3,6
109,3,1,4,3,5,2,4,2,7
109,3,2,15,4,2,3,2,1,4
109,3,3,8,5,3,4,1,4,1
109,3,4,5,1,1,5,3,3,5
109,4,1,12,4,4,5,4,4,7
109,4,2,1,2,1,1,3,2,5
109,4,3,7,3,2,2,2,1,2
109,4,4,16,1,5,3,1,3,6
109,5,1,15,5,4,1,4,1,2
109,5,2,3,3,3,5,2,3,3
109,5,3,4,2,2,3,3,2,1
109,5,4,10,1,5,2,1,4,6
109,6,1,5,1,2,2,2,4,4
109,6,2,9,2,3,5,1,3,3
109,6,3,11,4,1,4,4,2,5
109,6,4,1,5,5,1,3,1,7
109,7,1,2,5,2,2,3,2,1
109,7,2,8,1,5,5,4,3,6
109,7,3,7,3,1,4,1,1,7
109,7,4,14,4,4,3,2,4,5
109,8,1,13,3,1,3,3,3,2
109,8,2,12,4,3,4,2,2,3
109,8,3,16,2,4,1,4,1,4
109,8,4,6,5,2,5,1,4,5
109,9,1,7,4,4,1,4,4,3
109,9,2,2,2,5,2,3,1,4
109,9,3,13,3,3,4,2,2,2
109,9,4,14,1,1,3,1,3,7
109,10,1,11,5,1,2,1,2,2
109,10,2,8,3,4,1,2,1,1
109,10,3,5,1,3,4,3,4,5
109,10,4,3,2,5,5,4,3,6
109,11,1,1,2,1,4,1,3,7
109,11,2,9,4,2,3,4,1,6
109,11,3,6,3,5,1,2,4,1
109,11,4,10,5,4,2,3,2,4
109,12,1,12,4,2,5,4,1,3
109,12,2,16,3,1,4,3,2,2
109,12,3,4,5,5,2,1,3,5
109,12,4,15,1,3,3,2,4,1
110,1,1,6,2,3,5,3,2,4
110,1,2,1,1,2,3,4,1,6
110,1,3,15,4,4,1,1,3,7
110,1,4,7,5,1,2,2,4,3
110,2,1,16,1,2,4,1,3,7
110,2,2,10,4,5,1,2,2,5
110,2,3,14,2,4,3,4,4,1
110,2,4,11,3,3,5,3,1,6
110,3,1,13,1,1,5,3,1,7
110,3,2,9,5,5,1,2,2,4
110,3,3,4,2,4,3,1,3,2
110,3,4,12,4,2,4,4,4,3
110,4,1,8,3,3,2,2,3,4
110,4,2,2,1,4,3,4,1,1
110,4,3,3,5,5,4,1,4,2
110,4,4,5,4,2,5,3,2,6
110,5,1,7,4,5,5,2,1,4
110,5,2,1,5,4,4,3,4,2
110,5,3,2,3,3,1,1,2,5
110,5,4,8,2,1,2,4,3,3
110,6,1,10,1,1,2,3,3,7
110,6,2,12,3,2,3,2,4,1
110,6,3,4,4,5,5,4,2,5
110,6,4,9,2,3,1,1,1,3
110,7,1,13,5,2,4,1,3,5
110,7,2,5,1,1,2,3,2,3
110,7,3,14,2,4,1,2,1,7
110,7,4,3,3,3,3,4,4,6
110,8,1,11,2,1,4,2,2,4
110,8,2,6,1,3,2,4,4,6
110,8,3,15,5,2,1,1,1,1
110,8,4,16,3,5,3,3,3,2
110,9,1,8,3,3,4,4,1,1
110,9,2,11,2,5,3,1,3,6
110,9,3,2,4,4,5,2,2,4
110,9,4,7,5,1,2,3,4,3
110,10,1,4,3,3,3,3,3,7
110,10,2,10,4,2,1,1,2,5
110,10,3,9,1,4,5,4,4,2
110,10,4,5,5,1,4,2,1,1
110,11,1,12,1,5,1,4,2,3
110,11,2,13,4,4,2,2,1,5
110,11,3,16,2,2,5,1,4,2
110,11,4,14,5,1,3,3,3,6
110,12,1,15,2,5,2,1,4,5
110,12,2,3,4,4,1,2,1,3
110,12,3,1,1,2,5,4,2,7
110,12,4,6,3,3,4,3,3,4
111,1,1,5,1,4,1,3,1,2
111,1,2,7,2,3,4,2,4,4
111,1,3,13,4,2,2,1,3,7
111,1,4,3,5,5,5,4,2,6
111,2,1,11,2,2,4,2,1,7
111,2,2,8,1,3,5,3,4,4
111,2,3,1,4,4,1,4,3,2
111,2,4,15,3,1,3,1,2,1
111,3,1,6,4,3,1,4,2,3
111,3,2,12,3,5,2,1,4,5
111,3,3,2,5,1,3,3,1,1
111,3,4,16,2,2,4,2,3,6
111,4,1,14,2,3,4,3,2,2
111,4,2,4,1,1,2,4,3,5
111,4,3,10,5,4,5,2,1,4
111,4,4,9,3,5,3,1,4,7
111,5,1,2,5,5,2,4,3,6
111,5,2,13,1,1,3,3,4,4
111,5,3,14,3,4,5,1,2,1
111,5,4,8,4,2,1,2,1,3
111,6,1,16,5,2,3,1,4,2
111,6,2,15,4,4,4,2,1,6
111,6,3,12,3,5,5,3,2,1
